fips_code,state_id,state_name,year,niaaa_pop_21_plus,census_total_pop,census_percent_pop_21_plus,census_percent_pop_18_24,census_percent_pop_25_34,census_percent_pop_35_44,census_percent_pop_45_54,census_percent_pop_55_64,census_percent_pop_65_plus,census_percent_pop_male,census_percent_pop_female,census_percent_pop_married,census_percent_pop_widowed,census_percent_pop_divorced,census_percent_pop_separated,census_percent_pop_never_married,ed_census_percent_pop_less_hs,ed_census_percent_pop_only_hs,ed_census_percent_pop_some_college_or_assoc,ed_percent_pop_college_grad_only,ed_percent_pop_grad_prof_degree,census_percent_employed,census_percent_unemployed,census_percent_armed_forces_employment,census_percent_not_in_labor_force,brfss_drinking_culture_surrogate_metric_percent_binge,tpc_state_beer_tax_rates_dollar_gal,bea_personal_income_dollars,bea_disp_inc_dollars,bea_percapita_personal_income_dollars,bea_percapita_disp_inc_dollars,census_median_household_inc_dollars,niaaa_total_beer_vol_consumed_gallons,niaaa_legal_adult_per_capita_beer_consumed_gallons,ba_craft_beer_produced_gallons,ba_legal_adult_per_capita_craft_beer_produced_gallons
38,ND,North Dakota,2012,509218,699628,0.7240,0.1250,0.1410,0.1110,0.1320,0.1260,0.1440,0.5110,0.4890,0.5190,0.0610,0.0970,0.0090,0.3150,0.0830,0.2800,0.3580,0.1960,0.0840,0.6760,0.0230,0.0090,0.2920,0.241,0.16,39538.6,35356.8,56077,50147,53585,22496507,44.18,26598,0.05
39,OH,Ohio,2012,8396322,11544225,0.7270,0.0960,0.1240,0.1240,0.1450,0.1330,0.1470,0.4890,0.5110,0.4800,0.0640,0.1250,0.0180,0.3120,0.1120,0.3460,0.2900,0.1600,0.0930,0.5750,0.0570,0.0010,0.3670,0.18,0.18,466162.1,417110.6,40280,36042,46829,259532000,30.91,30410039,3.62
40,OK,Oklahoma,2012,2715621,3814820,0.7100,0.1030,0.1350,0.1230,0.1330,0.1210,0.1410,0.4950,0.5050,0.5010,0.0670,0.1350,0.0220,0.2750,0.1330,0.3160,0.3130,0.1580,0.0790,0.5700,0.0420,0.0060,0.3820,0.144,0.4,159875.4,145407,41903,38111,44312,78182000,28.79,499813,0.18
41,OR,Oregon,2012,2887505,3899353,0.7390,0.0940,0.1370,0.1300,0.1340,0.1360,0.1500,0.4960,0.5040,0.4900,0.0550,0.1340,0.0190,0.3020,0.1010,0.2510,0.3490,0.1860,0.1130,0.5540,0.0690,0.0010,0.3760,0.153,0.08,152601.5,135425,39128,34724,49161,86630856,30,23691006,8.2
42,PA,Pennsylvania,2012,9467728,12763536,0.7400,0.0990,0.1230,0.1220,0.1470,0.1340,0.1600,0.4880,0.5120,0.4810,0.0710,0.0950,0.0220,0.3320,0.1110,0.3680,0.2430,0.1700,0.1090,0.5720,0.0560,0.0010,0.3720,0.179,0.08,584880.3,522830.1,45638,40796,51230,322896000,34.1,50409596,5.32
44,RI,Rhode Island,2012,782416,1050292,0.7400,0.1150,0.1230,0.1240,0.1500,0.1300,0.1510,0.4830,0.5170,0.4480,0.0630,0.1150,0.0180,0.3560,0.1390,0.2790,0.2680,0.1870,0.1280,0.5960,0.0620,0.0030,0.3390,0.172,0.1,48186.5,43278.1,45305,40690,54554,20312071,25.96,242761,0.31
45,SC,South Carolina,2012,3436408,4723723,0.7230,0.1040,0.1270,0.1270,0.1370,0.1290,0.1480,0.4860,0.5140,0.4730,0.0680,0.1070,0.0340,0.3190,0.1510,0.2980,0.3000,0.1600,0.0910,0.5340,0.0670,0.0090,0.3900,0.154,0.77,168271.2,153536,35794,32660,43107,110236000,32.08,1069376,0.31
46,SD,South Dakota,2012,590847,833354,0.7080,0.1020,0.1330,0.1130,0.1330,0.1290,0.1450,0.5010,0.4990,0.5090,0.0620,0.1100,0.0130,0.3050,0.0950,0.3270,0.3160,0.1810,0.0810,0.6530,0.0320,0.0030,0.3110,0.206,0.27,37469.6,34448,44992,41364,48362,22940000,38.83,121954,0.21
47,TN,Tennessee,2012,4702731,6456243,0.7260,0.0970,0.1310,0.1310,0.1400,0.1270,0.1420,0.4870,0.5130,0.4910,0.0640,0.1300,0.0230,0.2920,0.1490,0.3310,0.2780,0.1570,0.0860,0.5500,0.0580,0.0030,0.3890,0.113,0.14,252592.3,234138.8,39082,36227,42764,126169041,26.83,1676387,0.36
48,TX,Texas,2012,17951544,26059203,0.6870,0.1030,0.1440,0.1370,0.1320,0.1070,0.1090,0.4970,0.5030,0.4940,0.0510,0.1100,0.0280,0.3160,0.1860,0.2520,0.2950,0.1770,0.0900,0.5920,0.0510,0.0050,0.3520,0.162,0.19,1142887.5,1039910.4,43863,39911,50740,610420918,34,22125072,1.23
49,UT,Utah,2012,1835255,2855287,0.6420,0.1140,0.1560,0.1250,0.1080,0.0910,0.0950,0.5030,0.4970,0.5570,0.0370,0.0950,0.0170,0.2950,0.0900,0.2310,0.3720,0.2030,0.1040,0.6390,0.0470,0.0020,0.3120,0.112,0.41,101928.1,91803.6,35633,32094,57049,32705000,17.82,3410775,1.86
50,VT,Vermont,2012,468278,626011,0.7500,0.1070,0.1120,0.1170,0.1560,0.1520,0.1570,0.4940,0.5060,0.4980,0.0590,0.1210,0.0140,0.3080,0.0830,0.3050,0.2540,0.2190,0.1390,0.6290,0.0430,0.0010,0.3270,0.193,0.27,28291.9,25699.9,44861,40751,52977,17856000,38.13,6345483,13.55
51,VA,Virginia,2012,5976825,8185867,0.7290,0.1010,0.1390,0.1350,0.1460,0.1230,0.1300,0.4900,0.5100,0.5010,0.0550,0.1020,0.0240,0.3180,0.1210,0.2530,0.2720,0.2060,0.1490,0.6020,0.0450,0.0170,0.3360,0.157,0.26,402072.1,356231.8,49052,43459,61741,156149736,26.13,2605829,0.44
53,WA,Washington,2012,5038910,6897012,0.7300,0.0970,0.1410,0.1330,0.1400,0.1280,0.1320,0.4990,0.5010,0.5050,0.0490,0.1230,0.0170,0.3070,0.0960,0.2370,0.3500,0.2030,0.1130,0.5840,0.0560,0.0080,0.3520,0.169,0.76,324882.7,295266.1,47057,42767,57573,120373000,23.89,9024317,1.79
54,WV,West Virginia,2012,1400347,1855413,0.7510,0.0940,0.1180,0.1240,0.1420,0.1470,0.1680,0.4910,0.5090,0.4990,0.0790,0.1330,0.0150,0.2740,0.1550,0.4060,0.2530,0.1140,0.0730,0.4970,0.0430,0.0000,0.4590,0.102,0.18,65488.4,59669.6,35233,32102,40196,43121000,30.79,116312,0.08
55,WI,Wisconsin,2012,4154219,5726398,0.7260,0.0970,0.1280,0.1220,0.1490,0.1300,0.1440,0.4960,0.5040,0.5080,0.0580,0.1100,0.0120,0.3120,0.0930,0.3240,0.3120,0.1790,0.0930,0.6230,0.0490,0.0000,0.3270,0.252,0.06,244508.3,218843.8,42641,38166,51059,152892000,36.8,12363141,2.98
56,WY,Wyoming,2012,416378,576412,0.7170,0.1020,0.1390,0.1200,0.1350,0.1370,0.1310,0.5080,0.4920,0.5290,0.0540,0.1280,0.0180,0.2720,0.0830,0.3040,0.3660,0.1690,0.0780,0.6360,0.0380,0.0060,0.3200,0.17,0.02,30844.4,27480.5,53596,47751,54901,13786890,33.11,436170,1.05
1,AL,Alabama,2013,3523786,4833722,0.7250,0.1030,0.1270,0.1260,0.1370,0.1290,0.1490,0.4840,0.5160,0.4720,0.0740,0.1250,0.0260,0.3030,0.1550,0.3100,0.3000,0.1480,0.0870,0.5230,0.0560,0.0030,0.4180,0.112,1.05,173720.7,157600,35713,32399,42849,100564000,28.54,1008461,0.29
2,AK,Alaska,2013,519701,735132,0.6950,0.1140,0.1550,0.1220,0.1380,0.1250,0.0900,0.5260,0.4740,0.4870,0.0390,0.1080,0.0170,0.3490,0.0840,0.2790,0.3580,0.1820,0.0980,0.6240,0.0600,0.0290,0.2880,0.195,1.07,38565.1,35184.4,52252,47672,72237,13976011,26.89,5658442,10.89
4,AZ,Arizona,2013,4740511,6626624,0.7140,0.1000,0.1330,0.1260,0.1260,0.1170,0.1540,0.4980,0.5020,0.4710,0.0550,0.1250,0.0190,0.3300,0.1410,0.2480,0.3370,0.1710,0.1030,0.5380,0.0530,0.0030,0.4070,0.134,0.16,242030.3,218160.9,36877,33240,48510,134259319,28.32,3641182,0.77
5,AR,Arkansas,2013,2131571,2959373,0.7180,0.0970,0.1300,0.1240,0.1310,0.1240,0.1530,0.4940,0.5060,0.4990,0.0670,0.1330,0.0230,0.2780,0.1560,0.3530,0.2850,0.1340,0.0720,0.5340,0.0470,0.0020,0.4170,0.126,0.24,107209.3,96883.6,36285,32790,40511,53604908,25.15,322927,0.15
6,CA,California,2013,27467761,38332521,0.7160,0.1050,0.1460,0.1350,0.1360,0.1150,0.1250,0.4980,0.5020,0.4610,0.0500,0.0970,0.0230,0.3680,0.1830,0.2080,0.2980,0.1950,0.1150,0.5670,0.0630,0.0040,0.3650,0.174,0.2,1840885.3,1587112.7,48076,41448,60190,680648643,24.78,91415740,3.33
8,CO,Colorado,2013,3819641,5268367,0.7220,0.0970,0.1470,0.1370,0.1360,0.1250,0.1230,0.5020,0.4980,0.5030,0.0450,0.1220,0.0160,0.3140,0.0950,0.2170,0.3110,0.2380,0.1400,0.6240,0.0470,0.0080,0.3200,0.185,0.08,247816.7,217662.1,47082,41353,58823,114879673,30.08,43810495,11.47
9,CT,Connecticut,2013,2650027,3596080,0.7370,0.0960,0.1220,0.1250,0.1550,0.1330,0.1520,0.4870,0.5130,0.4780,0.0600,0.1080,0.0130,0.3400,0.1030,0.2730,0.2510,0.2060,0.1660,0.6090,0.0620,0.0030,0.3260,0.182,0.24,223834.3,187172.5,61999,51844,67098,56563952,21.34,1595167,0.6
10,DE,Delaware,2013,681756,925749,0.7380,0.1000,0.1290,0.1210,0.1410,0.1310,0.1590,0.4840,0.5160,0.4720,0.0580,0.1170,0.0180,0.3350,0.1170,0.3120,0.2730,0.1720,0.1260,0.5800,0.0550,0.0040,0.3620,0.17,0.16,40677.8,36092,43948,38993,57846,21270588,31.2,6549680,9.61
11,DC,District of Columbia,2013,505326,646449,0.7770,0.1270,0.2240,0.1390,0.1180,0.1050,0.1150,0.4740,0.5260,0.2730,0.0430,0.1000,0.0250,0.5600,0.0990,0.1860,0.1640,0.2270,0.3240,0.6110,0.0710,0.0060,0.3120,0.224,0.09,43213.8,36636.6,67024,56823,67572,14446000,28.59,461567,0.91
12,FL,Florida,2013,14812445,19552860,0.7540,0.0920,0.1250,0.1230,0.1390,0.1280,0.1870,0.4890,0.5110,0.4590,0.0710,0.1310,0.0250,0.3140,0.1320,0.2950,0.3020,0.1760,0.0970,0.5290,0.0570,0.0030,0.4110,0.156,0.48,794604.1,712530.1,40733,36526,46036,468635084,31.64,4028336,0.27
13,GA,Georgia,2013,7066062,9992167,0.7060,0.1030,0.1350,0.1390,0.1390,0.1160,0.1190,0.4880,0.5120,0.4640,0.0550,0.1170,0.0240,0.3390,0.1450,0.2860,0.2860,0.1780,0.1060,0.5590,0.0640,0.0060,0.3710,0.131,1.01,374124.6,333490.4,37486,33414,47829,184605000,26.13,6424952,0.91
15,HI,Hawaii,2013,1049864,1404054,0.7460,0.0980,0.1450,0.1260,0.1280,0.1270,0.1570,0.5060,0.4940,0.5010,0.0590,0.0940,0.0140,0.3330,0.0900,0.2740,0.3240,0.2080,0.1040,0.5700,0.0370,0.0400,0.3520,0.183,0.93,61983.4,55608.1,43553,39073,68020,32395000,30.86,777536,0.74
16,ID,Idaho,2013,1117869,1612136,0.6920,0.0980,0.1290,0.1210,0.1270,0.1220,0.1380,0.5030,0.4970,0.5510,0.0540,0.1230,0.0120,0.2600,0.1060,0.2740,0.3570,0.1800,0.0820,0.5780,0.0450,0.0020,0.3750,0.149,0.15,57790.6,52301.8,35716,32324,46783,30783000,27.54,1335276,1.19
17,IL,Illinois,2013,9338572,12882135,0.7230,0.0980,0.1380,0.1310,0.1390,0.1230,0.1350,0.4910,0.5090,0.4780,0.0590,0.0970,0.0170,0.3490,0.1220,0.2700,0.2870,0.1980,0.1240,0.5950,0.0630,0.0020,0.3410,0.218,0.23,605681.6,528372.8,46731,40766,56210,266156375,28.5,4246976,0.45
18,IN,Indiana,2013,4697127,6570902,0.7140,0.1020,0.1280,0.1260,0.1370,0.1260,0.1400,0.4910,0.5090,0.4950,0.0610,0.1270,0.0150,0.3020,0.1240,0.3430,0.2950,0.1520,0.0860,0.5870,0.0500,0.0000,0.3630,0.15,0.12,259534.8,233313.5,39436,35452,47529,118982590,25.33,3745672,0.8
19,IA,Iowa,2013,2226372,3090416,0.7190,0.1030,0.1260,0.1180,0.1340,0.1300,0.1550,0.4950,0.5050,0.5250,0.0630,0.1070,0.0140,0.2920,0.0840,0.3270,0.3240,0.1810,0.0840,0.6440,0.0330,0.0010,0.3230,0.217,0.19,133435.1,119480.8,43012,38514,52229,74511888,33.47,911942,0.41
20,KS,Kansas,2013,2042079,2893957,0.7060,0.1040,0.1340,0.1200,0.1290,0.1240,0.1400,0.4980,0.5020,0.5250,0.0610,0.1140,0.0140,0.2860,0.0990,0.2660,0.3240,0.2000,0.1110,0.6220,0.0390,0.0070,0.3330,0.154,0.18,132519,118814.7,45670,40947,50972,51231056,25.09,1024567,0.5
21,KY,Kentucky,2013,3213349,4395295,0.7260,0.0970,0.1280,0.1290,0.1400,0.1300,0.1440,0.4920,0.5080,0.5010,0.0660,0.1310,0.0230,0.2800,0.1590,0.3310,0.2840,0.1330,0.0930,0.5420,0.0500,0.0040,0.4040,0.134,0.08,157905.4,141839.9,35759,32121,43399,76393077,23.77,1631797,0.51
22,LA,Louisiana,2013,3329293,4625470,0.7160,0.1030,0.1420,0.1220,0.1340,0.1260,0.1310,0.4880,0.5120,0.4380,0.0670,0.1220,0.0280,0.3450,0.1690,0.3360,0.2700,0.1490,0.0760,0.5530,0.0480,0.0040,0.3950,0.163,0.32,189741.3,171884.1,40997,37138,44164,111755000,33.57,5721872,1.72
23,ME,Maine,2013,1014757,1328302,0.7640,0.0860,0.1130,0.1190,0.1540,0.1540,0.1770,0.4890,0.5110,0.4980,0.0620,0.1460,0.0090,0.2850,0.0820,0.3380,0.2980,0.1810,0.1010,0.5850,0.0440,0.0020,0.3700,0.172,0.35,53240.2,47819.9,39952,35885,46974,34224000,33.73,8049266,7.93
24,MD,Maryland,2013,4339233,5928814,0.7330,0.0950,0.1380,0.1300,0.1500,0.1270,0.1340,0.4850,0.5150,0.4670,0.0560,0.1000,0.0240,0.3530,0.1090,0.2570,0.2610,0.2030,0.1710,0.6290,0.0510,0.0060,0.3140,0.142,0.09,309329.5,267672.4,51880,44894,72483,96184777,22.17,5315560,1.22
25,MA,Massachusetts,2013,5000780,6692824,0.7460,0.1040,0.1360,0.1260,0.1490,0.1290,0.1470,0.4850,0.5150,0.4660,0.0570,0.0950,0.0190,0.3630,0.1010,0.2590,0.2370,0.2250,0.1780,0.6210,0.0520,0.0010,0.3260,0.194,0.11,379250.4,321324.5,56130,47557,66768,125868184,25.17,10211816,2.04
26,MI,Michigan,2013,7236934,9895622,0.7290,0.1020,0.1190,0.1220,0.1430,0.1360,0.1500,0.4910,0.5090,0.4760,0.0620,0.1180,0.0150,0.3290,0.1060,0.2970,0.3290,0.1640,0.1050,0.5520,0.0600,0.0000,0.3880,0.189,0.2,390857.9,347736.1,39293,34958,48273,184789824,25.53,18070167,2.5
27,MN,Minnesota,2013,3915479,5420380,0.7230,0.0940,0.1360,0.1230,0.1420,0.1280,0.1390,0.4960,0.5040,0.5190,0.0520,0.1010,0.0120,0.3150,0.0760,0.2630,0.3260,0.2240,0.1110,0.6610,0.0380,0.0000,0.3010,0.21,0.15,257507.8,223396,47419,41138,60702,111456567,28.47,11398100,2.91
28,MS,Mississippi,2013,2122672,2991207,0.7030,0.1080,0.1260,0.1270,0.1300,0.1240,0.1380,0.4850,0.5150,0.4470,0.0690,0.1190,0.0310,0.3350,0.1760,0.3060,0.3140,0.1290,0.0750,0.5130,0.0610,0.0040,0.4230,0.124,0.43,101472.1,93290.6,33976,31237,37963,72695000,34.25,544360,0.26
29,MO,Missouri,2013,4397721,6044171,0.7260,0.0990,0.1320,0.1200,0.1390,0.1290,0.1500,0.4900,0.5100,0.4940,0.0630,0.1220,0.0180,0.3020,0.1130,0.3150,0.3020,0.1690,0.1000,0.5850,0.0470,0.0040,0.3630,0.172,0.06,242493,216900.2,40121,35887,46931,131336105,29.86,9275643,2.11
30,MT,Montana,2013,748695,1015165,0.7340,0.1000,0.1250,0.1130,0.1320,0.1460,0.1620,0.4990,0.5010,0.5120,0.0620,0.1290,0.0150,0.2830,0.0730,0.2910,0.3460,0.1970,0.0930,0.5910,0.0410,0.0050,0.3630,0.208,0.14,40786,36524.1,40146,35951,46972,30509469,40.75,4137411,5.53
31,NE,Nebraska,2013,1319008,1868516,0.7070,0.1010,0.1340,0.1200,0.1310,0.1230,0.1410,0.4950,0.5050,0.5320,0.0550,0.1040,0.0140,0.2950,0.0980,0.2710,0.3380,0.1960,0.0980,0.6640,0.0320,0.0030,0.3010,0.2,0.31,86022.2,77154.9,45918,41185,51440,46438000,35.21,758474,0.58
32,NV,Nevada,2013,2022932,2790136,0.7250,0.0920,0.1430,0.1360,0.1360,0.1210,0.1370,0.5030,0.4970,0.4590,0.0550,0.1360,0.0250,0.3250,0.1480,0.2840,0.3420,0.1510,0.0750,0.5720,0.0700,0.0030,0.3540,0.152,0.16,108914.4,97539.1,39319,35212,51230,70902513,35.05,1448588,0.72
33,NH,New Hampshire,2013,995498,1323459,0.7530,0.0970,0.1130,0.1230,0.1630,0.1460,0.1530,0.4930,0.5070,0.5190,0.0540,0.1210,0.0140,0.2920,0.0720,0.2930,0.2890,0.2190,0.1260,0.6390,0.0410,0.0010,0.3190,0.168,0.3,67121.8,60565.5,50428,45502,64230,46407000,46.62,2144084,2.15
34,NJ,New Jersey,2013,6507760,8899339,0.7350,0.0890,0.1280,0.1330,0.1520,0.1270,0.1440,0.4880,0.5120,0.4890,0.0620,0.0870,0.0200,0.3420,0.1150,0.2880,0.2320,0.2260,0.1400,0.5980,0.0600,0.0010,0.3410,0.163,0.12,488591.3,421449.1,54380,46907,70165,136780392,21.02,1518861,0.23
35,NM,New Mexico,2013,1495350,2085287,0.7110,0.1030,0.1300,0.1190,0.1290,0.1280,0.1470,0.4960,0.5040,0.4460,0.0610,0.1240,0.0200,0.3490,0.1570,0.2650,0.3130,0.1500,0.1140,0.5350,0.0540,0.0050,0.4070,0.145,0.41,73079.8,66440.1,34858,31691,43872,43912089,29.37,1805662,1.21
36,NY,New York,2013,14568023,19651127,0.7410,0.1010,0.1420,0.1280,0.1430,0.1250,0.1440,0.4850,0.5150,0.4420,0.0610,0.0870,0.0260,0.3830,0.1440,0.2680,0.2470,0.1930,0.1480,0.5790,0.0550,0.0010,0.3650,0.174,0.14,1051798.1,878323.9,52875,44154,57369,339381470,23.3,26645582,1.83
37,NC,North Carolina,2013,7151543,9848060,0.7240,0.1010,0.1290,0.1340,0.1370,0.1240,0.1430,0.4870,0.5130,0.4830,0.0610,0.1090,0.0300,0.3160,0.1430,0.2650,0.3080,0.1840,0.0990,0.5580,0.0600,0.0120,0.3710,0.13,0.62,373140.6,332773,38062,33945,45906,187316323,26.19,8168136,1.14
38,ND,North Dakota,2013,524160,723393,0.7240,0.1310,0.1410,0.1120,0.1260,0.1260,0.1420,0.5100,0.4900,0.5170,0.0570,0.0940,0.0100,0.3220,0.0850,0.2750,0.3690,0.2000,0.0720,0.6760,0.0180,0.0090,0.2970,0.238,0.16,39538.7,34942.8,54358,48039,55759,22248545,42.45,57833,0.11
39,OH,Ohio,2013,8449592,11570808,0.7280,0.0970,0.1250,0.1220,0.1410,0.1350,0.1520,0.4890,0.5110,0.4780,0.0640,0.1210,0.0180,0.3180,0.1100,0.3420,0.2870,0.1640,0.0970,0.5800,0.0510,0.0010,0.3680,0.171,0.18,473218.8,420652.7,40754,36227,48081,258633000,30.61,34036609,4.03
40,OK,Oklahoma,2013,2745913,3850568,0.7090,0.1030,0.1360,0.1230,0.1280,0.1220,0.1420,0.4950,0.5050,0.5010,0.0650,0.1340,0.0210,0.2790,0.1330,0.3230,0.3060,0.1610,0.0770,0.5720,0.0380,0.0060,0.3840,0.127,0.4,167796.9,152150.6,43605,39539,45690,76973000,28.03,651899,0.24
41,OR,Oregon,2013,2918736,3930065,0.7410,0.0930,0.1360,0.1310,0.1300,0.1370,0.1540,0.4950,0.5050,0.4920,0.0550,0.1310,0.0190,0.3030,0.1030,0.2430,0.3480,0.1930,0.1150,0.5630,0.0570,0.0010,0.3790,0.165,0.08,154851.2,135385.1,39462,34501,50251,86891186,29.77,27214612,9.32
42,PA,Pennsylvania,2013,9510669,12773801,0.7430,0.0980,0.1250,0.1200,0.1440,0.1360,0.1640,0.4890,0.5110,0.4760,0.0690,0.0970,0.0220,0.3360,0.1080,0.3640,0.2410,0.1750,0.1120,0.5770,0.0520,0.0000,0.3710,0.172,0.08,589720.2,521961.8,45904,40630,52007,318959000,33.54,55445233,5.83
44,RI,Rhode Island,2013,786512,1051511,0.7470,0.1130,0.1280,0.1210,0.1470,0.1330,0.1550,0.4880,0.5120,0.4460,0.0660,0.1110,0.0190,0.3590,0.1410,0.2660,0.2680,0.1980,0.1260,0.5950,0.0600,0.0030,0.3420,0.178,0.1,48187,42748.9,45112,40021,55902,19837083,25.22,378746,0.48
45,SC,South Carolina,2013,3487753,4774839,0.7280,0.1040,0.1270,0.1250,0.1360,0.1300,0.1520,0.4860,0.5140,0.4670,0.0690,0.1080,0.0340,0.3220,0.1440,0.2940,0.3020,0.1660,0.0950,0.5460,0.0570,0.0070,0.3900,0.149,0.77,170204.8,153736,35906,32432,44163,109678000,31.45,1453911,0.42
46,SD,South Dakota,2013,598139,844877,0.7100,0.1010,0.1310,0.1150,0.1290,0.1300,0.1480,0.5020,0.4980,0.5250,0.0560,0.1110,0.0100,0.2980,0.0840,0.3130,0.3370,0.1890,0.0760,0.6570,0.0280,0.0050,0.3110,0.192,0.27,37840.2,34575.1,44983,41102,48947,23002000,38.46,124261,0.21
47,TN,Tennessee,2013,4749551,6495978,0.7290,0.0980,0.1300,0.1300,0.1380,0.1280,0.1460,0.4890,0.5110,0.4930,0.0650,0.1270,0.0230,0.2920,0.1440,0.3290,0.2790,0.1560,0.0920,0.5580,0.0530,0.0030,0.3860,0.096,0.14,254464.6,234048.4,39102,35965,44297,124223431,26.15,3053746,0.64
48,TX,Texas,2013,18291266,26448193,0.6890,0.1030,0.1440,0.1360,0.1300,0.1090,0.1120,0.4970,0.5030,0.4920,0.0520,0.1080,0.0270,0.3210,0.1810,0.2520,0.2910,0.1830,0.0930,0.5990,0.0450,0.0040,0.3510,0.167,0.19,1173747.4,1058273.2,44396,40028,51704,606574777,33.16,26296023,1.44
49,UT,Utah,2013,1871908,2900872,0.6450,0.1150,0.1520,0.1290,0.1050,0.0930,0.0970,0.5030,0.4970,0.5590,0.0380,0.0940,0.0160,0.2940,0.0850,0.2290,0.3730,0.2090,0.1050,0.6330,0.0370,0.0020,0.3280,0.123,0.41,105028,93752.1,36116,32239,59770,32395000,17.31,4054488,2.17
50,VT,Vermont,2013,470394,626630,0.7540,0.1060,0.1120,0.1160,0.1520,0.1520,0.1640,0.4930,0.5070,0.4890,0.0530,0.1240,0.0130,0.3220,0.0850,0.3060,0.2510,0.2140,0.1430,0.6220,0.0380,0.0000,0.3390,0.171,0.27,28666,25784.6,45298,40745,52578,18321000,38.95,7100912,15.1
51,VA,Virginia,2013,6045816,8260405,0.7310,0.1010,0.1400,0.1330,0.1430,0.1240,0.1340,0.4920,0.5080,0.4950,0.0550,0.1020,0.0260,0.3210,0.1160,0.2480,0.2740,0.2110,0.1510,0.6040,0.0430,0.0160,0.3380,0.16,0.26,398579.8,348961.5,48198,42198,62666,153901939,25.46,4002182,0.66
53,WA,Washington,2013,5108283,6971406,0.7300,0.0960,0.1420,0.1320,0.1360,0.1290,0.1370,0.4990,0.5010,0.5010,0.0490,0.1220,0.0170,0.3110,0.0990,0.2330,0.3410,0.2090,0.1180,0.5820,0.0500,0.0090,0.3590,0.168,0.76,330952.6,297401.9,47454,42643,58405,121148000,23.72,10328412,2.02
54,WV,West Virginia,2013,1401502,1854304,0.7520,0.0960,0.1150,0.1260,0.1370,0.1470,0.1730,0.4940,0.5060,0.4940,0.0770,0.1320,0.0160,0.2810,0.1540,0.4020,0.2540,0.1130,0.0760,0.4970,0.0460,0.0010,0.4560,0.112,0.18,65152.6,58977.3,35092,31766,41253,42997000,30.68,159557,0.11
55,WI,Wisconsin,2013,4182560,5742713,0.7300,0.0970,0.1280,0.1210,0.1450,0.1340,0.1470,0.4970,0.5030,0.5050,0.0580,0.1070,0.0100,0.3200,0.0910,0.3200,0.3120,0.1840,0.0940,0.6270,0.0430,0.0000,0.3290,0.225,0.06,245762.3,217673.1,42688,37809,51467,152086000,36.36,14219890,3.4
56,WY,Wyoming,2013,421085,582658,0.7200,0.1010,0.1400,0.1200,0.1280,0.1370,0.1330,0.5110,0.4890,0.5410,0.0530,0.1210,0.0180,0.2680,0.0650,0.2840,0.3850,0.1780,0.0880,0.6440,0.0340,0.0060,0.3160,0.166,0.02,30694.1,27277.9,52836,46956,58752,13105901,31.12,491753,1.17
1,AL,Alabama,2014,3544670,4849377,0.7280,0.1000,0.1270,0.1260,0.1340,0.1300,0.1540,0.4840,0.5160,0.4760,0.0710,0.1250,0.0250,0.3020,0.1530,0.3160,0.2970,0.1470,0.0880,0.5250,0.0490,0.0030,0.4230,0.12,1.05,179487.1,162978.1,36729,33351,42830,99944000,28.2,1223012,0.35
2,AK,Alaska,2014,521144,736732,0.7020,0.1150,0.1540,0.1260,0.1310,0.1250,0.0950,0.5230,0.4770,0.4810,0.0370,0.1180,0.0180,0.3470,0.0710,0.2840,0.3650,0.1840,0.0960,0.6190,0.0510,0.0300,0.3000,0.202,1.07,40642.1,37075.5,55098,50262,71583,14581713,27.98,6216337,11.93
4,AZ,Arizona,2014,4831349,6731484,0.7160,0.1000,0.1330,0.1250,0.1240,0.1180,0.1590,0.4970,0.5030,0.4680,0.0560,0.1230,0.0180,0.3340,0.1390,0.2430,0.3420,0.1730,0.1030,0.5420,0.0470,0.0030,0.4080,0.149,0.16,253711.6,228628,38220,34441,50068,143313000,29.66,4857748,1.01
5,AR,Arkansas,2014,2142461,2966369,0.7190,0.0980,0.1280,0.1260,0.1280,0.1250,0.1570,0.4910,0.5090,0.4960,0.0680,0.1290,0.0250,0.2820,0.1470,0.3490,0.2910,0.1380,0.0750,0.5420,0.0390,0.0020,0.4180,0.133,0.24,113171.5,102362.7,38218,34568,41262,51559867,24.07,453863,0.21
6,CA,California,2014,27843765,38802500,0.7210,0.1030,0.1470,0.1340,0.1350,0.1170,0.1280,0.4960,0.5040,0.4620,0.0510,0.0960,0.0220,0.3680,0.1790,0.2090,0.2950,0.2000,0.1180,0.5740,0.0530,0.0040,0.3680,0.156,0.2,1955718,1679406.9,50619,43467,61933,699849640,25.13,106116840,3.81
8,CO,Colorado,2014,3894673,5355866,0.7270,0.0980,0.1490,0.1350,0.1330,0.1250,0.1270,0.5030,0.4970,0.5030,0.0430,0.1220,0.0160,0.3160,0.0950,0.2190,0.3030,0.2410,0.1430,0.6370,0.0370,0.0070,0.3190,0.175,0.08,268453.1,235238.8,50244,44028,61303,111249354,28.56,51884275,13.32
9,CT,Connecticut,2014,2661435,3596677,0.7410,0.0970,0.1220,0.1230,0.1530,0.1360,0.1550,0.4880,0.5120,0.4740,0.0570,0.1110,0.0120,0.3450,0.0990,0.2750,0.2450,0.2130,0.1670,0.6160,0.0530,0.0030,0.3280,0.159,0.24,233084,195077.7,64482,53968,70048,56477928,21.22,2253142,0.85
